device_id,manufacturer,model,device_type,network_capability
3128,Samsung,Model_3128,Smartphone,5G
3129,OnePlus,Model_3129,Smartphone,4G
3130,Samsung,Model_3130,Smartphone,4G
3131,OnePlus,Model_3131,Smartphone,5G
3132,OnePlus,Model_3132,Smartphone,5G
3133,Samsung,Model_3133,Smartphone,5G
3134,Apple,Model_3134,Smartphone,4G
3135,Samsung,Model_3135,Smartphone,4G
3136,Apple,Model_3136,Smartphone,4G
3137,Samsung,Model_3137,Smartphone,5G
3138,Samsung,Model_3138,Smartphone,5G
3139,Samsung,Model_3139,Smartphone,4G
3140,OnePlus,Model_3140,Smartphone,4G
3141,Xiaomi,Model_3141,Smartphone,4G
3142,Samsung,Model_3142,Smartphone,5G
3143,Samsung,Model_3143,Smartphone,4G
3144,OnePlus,Model_3144,Smartphone,4G
3145,OnePlus,Model_3145,Smartphone,5G
3146,Apple,Model_3146,Smartphone,4G
3147,Samsung,Model_3147,Smartphone,5G
3148,Apple,Model_3148,Smartphone,5G
3149,Xiaomi,Model_3149,Smartphone,4G
3150,Samsung,Model_3150,Smartphone,5G
3151,Apple,Model_3151,Smartphone,5G
3152,Xiaomi,Model_3152,Smartphone,4G
3153,Xiaomi,Model_3153,Smartphone,5G
3154,OnePlus,Model_3154,Smartphone,4G
3155,Apple,Model_3155,Smartphone,5G
3156,Samsung,Model_3156,Smartphone,4G
3157,Apple,Model_3157,Smartphone,5G
3158,Samsung,Model_3158,Smartphone,5G
3159,Xiaomi,Model_3159,Smartphone,5G
3160,OnePlus,Model_3160,Smartphone,4G
3161,OnePlus,Model_3161,Smartphone,5G
3162,Apple,Model_3162,Smartphone,4G
3163,Apple,Model_3163,Smartphone,5G
3164,OnePlus,Model_3164,Smartphone,5G
3165,Samsung,Model_3165,Smartphone,4G
3166,OnePlus,Model_3166,Smartphone,4G
3167,Samsung,Model_3167,Smartphone,5G
3168,Samsung,Model_3168,Smartphone,4G
3169,OnePlus,Model_3169,Smartphone,5G
3170,OnePlus,Model_3170,Smartphone,4G
3171,Apple,Model_3171,Smartphone,5G
3172,Xiaomi,Model_3172,Smartphone,4G
3173,OnePlus,Model_3173,Smartphone,5G
3174,Apple,Model_3174,Smartphone,4G
3175,Xiaomi,Model_3175,Smartphone,4G
3176,Xiaomi,Model_3176,Smartphone,5G
3177,Apple,Model_3177,Smartphone,5G
3178,Apple,Model_3178,Smartphone,5G
3179,OnePlus,Model_3179,Smartphone,4G
3180,Xiaomi,Model_3180,Smartphone,4G
3181,Samsung,Model_3181,Smartphone,4G
3182,Xiaomi,Model_3182,Smartphone,5G
3183,Xiaomi,Model_3183,Smartphone,5G
3184,Apple,Model_3184,Smartphone,5G
3185,Xiaomi,Model_3185,Smartphone,5G
3186,OnePlus,Model_3186,Smartphone,4G
3187,OnePlus,Model_3187,Smartphone,5G
3188,OnePlus,Model_3188,Smartphone,4G
3189,OnePlus,Model_3189,Smartphone,4G
3190,OnePlus,Model_3190,Smartphone,4G
3191,Samsung,Model_3191,Smartphone,5G
3192,Samsung,Model_3192,Smartphone,4G
3193,OnePlus,Model_3193,Smartphone,5G
3194,Samsung,Model_3194,Smartphone,4G
3195,Samsung,Model_3195,Smartphone,5G
3196,Samsung,Model_3196,Smartphone,4G
3197,OnePlus,Model_3197,Smartphone,5G
3198,Xiaomi,Model_3198,Smartphone,4G
3199,Xiaomi,Model_3199,Smartphone,4G
3200,Samsung,Model_3200,Smartphone,5G
3201,Xiaomi,Model_3201,Smartphone,5G
3202,Apple,Model_3202,Smartphone,5G
3203,Apple,Model_3203,Smartphone,4G
3204,Apple,Model_3204,Smartphone,5G
3205,Apple,Model_3205,Smartphone,5G
3206,Samsung,Model_3206,Smartphone,4G
3207,Apple,Model_3207,Smartphone,4G
3208,OnePlus,Model_3208,Smartphone,4G
3209,Apple,Model_3209,Smartphone,4G
3210,Xiaomi,Model_3210,Smartphone,4G
3211,OnePlus,Model_3211,Smartphone,4G
3212,OnePlus,Model_3212,Smartphone,5G
3213,OnePlus,Model_3213,Smartphone,4G
3214,Samsung,Model_3214,Smartphone,5G
3215,Xiaomi,Model_3215,Smartphone,5G
3216,OnePlus,Model_3216,Smartphone,4G
3217,OnePlus,Model_3217,Smartphone,5G
3218,OnePlus,Model_3218,Smartphone,4G
3219,Apple,Model_3219,Smartphone,4G
3220,Xiaomi,Model_3220,Smartphone,4G
3221,OnePlus,Model_3221,Smartphone,5G
3222,OnePlus,Model_3222,Smartphone,5G
3223,Samsung,Model_3223,Smartphone,5G
3224,Xiaomi,Model_3224,Smartphone,4G
3225,Samsung,Model_3225,Smartphone,4G
3226,Apple,Model_3226,Smartphone,5G
3227,Apple,Model_3227,Smartphone,4G
3228,Xiaomi,Model_3228,Smartphone,4G
3229,Xiaomi,Model_3229,Smartphone,5G
3230,Samsung,Model_3230,Smartphone,4G
3231,Apple,Model_3231,Smartphone,5G
3232,Apple,Model_3232,Smartphone,4G
3233,Apple,Model_3233,Smartphone,5G
3234,Samsung,Model_3234,Smartphone,5G
3235,Apple,Model_3235,Smartphone,4G
3236,Xiaomi,Model_3236,Smartphone,5G
3237,OnePlus,Model_3237,Smartphone,5G
3238,OnePlus,Model_3238,Smartphone,5G
3239,Xiaomi,Model_3239,Smartphone,4G
3240,Samsung,Model_3240,Smartphone,4G
3241,OnePlus,Model_3241,Smartphone,5G
3242,Apple,Model_3242,Smartphone,4G
3243,Samsung,Model_3243,Smartphone,5G
3244,Samsung,Model_3244,Smartphone,4G
3245,OnePlus,Model_3245,Smartphone,4G
3246,Xiaomi,Model_3246,Smartphone,5G
3247,Xiaomi,Model_3247,Smartphone,5G
3248,Samsung,Model_3248,Smartphone,4G
3249,Xiaomi,Model_3249,Smartphone,4G
3250,Xiaomi,Model_3250,Smartphone,5G
3251,Samsung,Model_3251,Smartphone,4G
3252,Apple,Model_3252,Smartphone,4G
3253,OnePlus,Model_3253,Smartphone,4G
3254,OnePlus,Model_3254,Smartphone,5G
3255,Xiaomi,Model_3255,Smartphone,5G
3256,Xiaomi,Model_3256,Smartphone,4G
3257,OnePlus,Model_3257,Smartphone,5G
3258,OnePlus,Model_3258,Smartphone,4G
3259,Samsung,Model_3259,Smartphone,5G
3260,Xiaomi,Model_3260,Smartphone,4G
3261,Samsung,Model_3261,Smartphone,4G
3262,Apple,Model_3262,Smartphone,5G
3263,Apple,Model_3263,Smartphone,4G
3264,Xiaomi,Model_3264,Smartphone,4G
3265,Apple,Model_3265,Smartphone,5G
3266,OnePlus,Model_3266,Smartphone,4G
3267,Xiaomi,Model_3267,Smartphone,4G
3268,Apple,Model_3268,Smartphone,5G
3269,OnePlus,Model_3269,Smartphone,4G
3270,OnePlus,Model_3270,Smartphone,4G
3271,Apple,Model_3271,Smartphone,5G
3272,Apple,Model_3272,Smartphone,4G
3273,Samsung,Model_3273,Smartphone,4G
3274,Apple,Model_3274,Smartphone,4G
3275,Apple,Model_3275,Smartphone,5G
3276,Samsung,Model_3276,Smartphone,5G
3277,OnePlus,Model_3277,Smartphone,5G
3278,Xiaomi,Model_3278,Smartphone,4G
3279,Apple,Model_3279,Smartphone,4G
3280,Samsung,Model_3280,Smartphone,4G
3281,Samsung,Model_3281,Smartphone,4G
3282,Apple,Model_3282,Smartphone,4G
3283,OnePlus,Model_3283,Smartphone,4G
3284,Xiaomi,Model_3284,Smartphone,5G
3285,Xiaomi,Model_3285,Smartphone,4G
3286,Apple,Model_3286,Smartphone,4G
3287,Xiaomi,Model_3287,Smartphone,5G
3288,Xiaomi,Model_3288,Smartphone,4G
3289,Apple,Model_3289,Smartphone,4G
3290,Xiaomi,Model_3290,Smartphone,5G
3291,Apple,Model_3291,Smartphone,4G
3292,Xiaomi,Model_3292,Smartphone,5G
3293,OnePlus,Model_3293,Smartphone,5G
3294,Xiaomi,Model_3294,Smartphone,5G
3295,Samsung,Model_3295,Smartphone,5G
3296,OnePlus,Model_3296,Smartphone,4G
3297,Samsung,Model_3297,Smartphone,5G
3298,Apple,Model_3298,Smartphone,5G
3299,Samsung,Model_3299,Smartphone,5G
3300,Apple,Model_3300,Smartphone,5G
3301,Samsung,Model_3301,Smartphone,5G
3302,OnePlus,Model_3302,Smartphone,4G
3303,Samsung,Model_3303,Smartphone,5G
3304,Xiaomi,Model_3304,Smartphone,5G
3305,OnePlus,Model_3305,Smartphone,4G
3306,OnePlus,Model_3306,Smartphone,5G
3307,Xiaomi,Model_3307,Smartphone,5G
3308,Xiaomi,Model_3308,Smartphone,4G
3309,OnePlus,Model_3309,Smartphone,4G
3310,Apple,Model_3310,Smartphone,4G
3311,Apple,Model_3311,Smartphone,4G
3312,Apple,Model_3312,Smartphone,4G
3313,Apple,Model_3313,Smartphone,5G
3314,Samsung,Model_3314,Smartphone,5G
3315,Apple,Model_3315,Smartphone,5G
3316,Apple,Model_3316,Smartphone,5G
3317,Xiaomi,Model_3317,Smartphone,5G
3318,Apple,Model_3318,Smartphone,5G
3319,Samsung,Model_3319,Smartphone,4G
3320,OnePlus,Model_3320,Smartphone,5G
3321,Apple,Model_3321,Smartphone,5G
3322,Apple,Model_3322,Smartphone,4G
3323,Samsung,Model_3323,Smartphone,4G
3324,Xiaomi,Model_3324,Smartphone,5G
3325,OnePlus,Model_3325,Smartphone,5G
3326,Xiaomi,Model_3326,Smartphone,4G
3327,Apple,Model_3327,Smartphone,5G
3328,Xiaomi,Model_3328,Smartphone,4G
3329,OnePlus,Model_3329,Smartphone,4G
3330,OnePlus,Model_3330,Smartphone,4G
3331,OnePlus,Model_3331,Smartphone,5G
3332,Xiaomi,Model_3332,Smartphone,4G
3333,Xiaomi,Model_3333,Smartphone,5G
3334,OnePlus,Model_3334,Smartphone,5G
3335,OnePlus,Model_3335,Smartphone,5G
3336,Xiaomi,Model_3336,Smartphone,5G
3337,Apple,Model_3337,Smartphone,4G
3338,OnePlus,Model_3338,Smartphone,4G
3339,Apple,Model_3339,Smartphone,5G
3340,Apple,Model_3340,Smartphone,4G
3341,Apple,Model_3341,Smartphone,4G
3342,Xiaomi,Model_3342,Smartphone,4G
3343,Apple,Model_3343,Smartphone,4G
3344,Xiaomi,Model_3344,Smartphone,5G
3345,OnePlus,Model_3345,Smartphone,5G
3346,Xiaomi,Model_3346,Smartphone,5G
3347,Xiaomi,Model_3347,Smartphone,4G
3348,Samsung,Model_3348,Smartphone,4G
3349,Apple,Model_3349,Smartphone,5G
3350,Apple,Model_3350,Smartphone,5G
3351,Samsung,Model_3351,Smartphone,4G
3352,OnePlus,Model_3352,Smartphone,5G
3353,Samsung,Model_3353,Smartphone,5G
3354,Samsung,Model_3354,Smartphone,4G
3355,Samsung,Model_3355,Smartphone,4G
3356,Samsung,Model_3356,Smartphone,4G
3357,Xiaomi,Model_3357,Smartphone,4G
3358,Apple,Model_3358,Smartphone,4G
3359,Apple,Model_3359,Smartphone,4G
3360,OnePlus,Model_3360,Smartphone,4G
3361,OnePlus,Model_3361,Smartphone,5G
3362,Apple,Model_3362,Smartphone,4G
3363,Samsung,Model_3363,Smartphone,4G
3364,OnePlus,Model_3364,Smartphone,4G
3365,OnePlus,Model_3365,Smartphone,5G
3366,OnePlus,Model_3366,Smartphone,5G
3367,OnePlus,Model_3367,Smartphone,4G
3368,OnePlus,Model_3368,Smartphone,5G
3369,OnePlus,Model_3369,Smartphone,4G
3370,Xiaomi,Model_3370,Smartphone,5G
3371,Samsung,Model_3371,Smartphone,5G
3372,Xiaomi,Model_3372,Smartphone,5G
3373,OnePlus,Model_3373,Smartphone,4G
3374,Apple,Model_3374,Smartphone,5G
3375,Samsung,Model_3375,Smartphone,4G
3376,Samsung,Model_3376,Smartphone,4G
3377,Xiaomi,Model_3377,Smartphone,4G
3378,Apple,Model_3378,Smartphone,4G
3379,Xiaomi,Model_3379,Smartphone,4G
3380,Apple,Model_3380,Smartphone,5G
3381,Xiaomi,Model_3381,Smartphone,5G
3382,OnePlus,Model_3382,Smartphone,4G
3383,Samsung,Model_3383,Smartphone,4G
3384,OnePlus,Model_3384,Smartphone,4G
3385,Xiaomi,Model_3385,Smartphone,4G
3386,OnePlus,Model_3386,Smartphone,5G
3387,Xiaomi,Model_3387,Smartphone,4G
3388,OnePlus,Model_3388,Smartphone,4G
3389,Samsung,Model_3389,Smartphone,5G
3390,OnePlus,Model_3390,Smartphone,4G
3391,OnePlus,Model_3391,Smartphone,5G
3392,OnePlus,Model_3392,Smartphone,4G
3393,Xiaomi,Model_3393,Smartphone,5G
3394,Apple,Model_3394,Smartphone,5G
3395,Xiaomi,Model_3395,Smartphone,4G
3396,OnePlus,Model_3396,Smartphone,5G
3397,OnePlus,Model_3397,Smartphone,5G
3398,OnePlus,Model_3398,Smartphone,4G
3399,Apple,Model_3399,Smartphone,5G
3400,Xiaomi,Model_3400,Smartphone,4G
3401,Apple,Model_3401,Smartphone,5G
3402,Apple,Model_3402,Smartphone,4G
3403,Xiaomi,Model_3403,Smartphone,5G
3404,Samsung,Model_3404,Smartphone,5G
3405,OnePlus,Model_3405,Smartphone,4G
3406,Apple,Model_3406,Smartphone,4G
3407,Samsung,Model_3407,Smartphone,5G
3408,Xiaomi,Model_3408,Smartphone,5G
3409,Samsung,Model_3409,Smartphone,5G
3410,Apple,Model_3410,Smartphone,5G
3411,Apple,Model_3411,Smartphone,5G
3412,OnePlus,Model_3412,Smartphone,4G
3413,Xiaomi,Model_3413,Smartphone,5G
3414,Xiaomi,Model_3414,Smartphone,4G
3415,OnePlus,Model_3415,Smartphone,5G
3416,OnePlus,Model_3416,Smartphone,4G
3417,Xiaomi,Model_3417,Smartphone,5G
3418,Apple,Model_3418,Smartphone,4G
3419,OnePlus,Model_3419,Smartphone,5G
3420,Apple,Model_3420,Smartphone,4G
3421,OnePlus,Model_3421,Smartphone,5G
3422,Xiaomi,Model_3422,Smartphone,4G
3423,OnePlus,Model_3423,Smartphone,5G
3424,OnePlus,Model_3424,Smartphone,4G
3425,Samsung,Model_3425,Smartphone,4G
3426,Xiaomi,Model_3426,Smartphone,4G
3427,OnePlus,Model_3427,Smartphone,5G
3428,Xiaomi,Model_3428,Smartphone,4G
3429,Xiaomi,Model_3429,Smartphone,5G
3430,OnePlus,Model_3430,Smartphone,4G
3431,Samsung,Model_3431,Smartphone,5G
3432,Samsung,Model_3432,Smartphone,5G
3433,OnePlus,Model_3433,Smartphone,5G
3434,Apple,Model_3434,Smartphone,5G
3435,Apple,Model_3435,Smartphone,5G
3436,Xiaomi,Model_3436,Smartphone,4G
3437,Samsung,Model_3437,Smartphone,4G
3438,Xiaomi,Model_3438,Smartphone,5G
3439,OnePlus,Model_3439,Smartphone,5G
3440,Apple,Model_3440,Smartphone,5G
3441,Xiaomi,Model_3441,Smartphone,5G
3442,Apple,Model_3442,Smartphone,4G
3443,Apple,Model_3443,Smartphone,5G
3444,OnePlus,Model_3444,Smartphone,5G
3445,Samsung,Model_3445,Smartphone,4G
3446,Apple,Model_3446,Smartphone,4G
3447,Samsung,Model_3447,Smartphone,4G
3448,Apple,Model_3448,Smartphone,5G
3449,Samsung,Model_3449,Smartphone,4G
3450,Xiaomi,Model_3450,Smartphone,5G
3451,OnePlus,Model_3451,Smartphone,5G
3452,Apple,Model_3452,Smartphone,4G
3453,Apple,Model_3453,Smartphone,4G
3454,Apple,Model_3454,Smartphone,5G
3455,Apple,Model_3455,Smartphone,5G
3456,Samsung,Model_3456,Smartphone,4G
3457,Xiaomi,Model_3457,Smartphone,5G
3458,Xiaomi,Model_3458,Smartphone,5G
3459,Samsung,Model_3459,Smartphone,4G
3460,Xiaomi,Model_3460,Smartphone,5G
3461,OnePlus,Model_3461,Smartphone,5G
3462,Xiaomi,Model_3462,Smartphone,5G
3463,Apple,Model_3463,Smartphone,5G
3464,OnePlus,Model_3464,Smartphone,4G
3465,OnePlus,Model_3465,Smartphone,4G
3466,Samsung,Model_3466,Smartphone,5G
3467,Xiaomi,Model_3467,Smartphone,5G
3468,OnePlus,Model_3468,Smartphone,5G
3469,Samsung,Model_3469,Smartphone,4G
3470,Apple,Model_3470,Smartphone,5G
3471,OnePlus,Model_3471,Smartphone,4G
3472,Xiaomi,Model_3472,Smartphone,5G
3473,Samsung,Model_3473,Smartphone,5G
3474,Samsung,Model_3474,Smartphone,4G
3475,Samsung,Model_3475,Smartphone,5G
3476,Apple,Model_3476,Smartphone,4G
3477,OnePlus,Model_3477,Smartphone,5G
3478,OnePlus,Model_3478,Smartphone,5G
3479,OnePlus,Model_3479,Smartphone,4G
3480,Xiaomi,Model_3480,Smartphone,5G
3481,Apple,Model_3481,Smartphone,4G
3482,OnePlus,Model_3482,Smartphone,5G
3483,OnePlus,Model_3483,Smartphone,4G
3484,Apple,Model_3484,Smartphone,5G
3485,Xiaomi,Model_3485,Smartphone,5G
3486,OnePlus,Model_3486,Smartphone,5G
3487,OnePlus,Model_3487,Smartphone,4G
3488,Xiaomi,Model_3488,Smartphone,5G
3489,OnePlus,Model_3489,Smartphone,4G
3490,OnePlus,Model_3490,Smartphone,4G
3491,Xiaomi,Model_3491,Smartphone,4G
3492,OnePlus,Model_3492,Smartphone,5G
3493,Xiaomi,Model_3493,Smartphone,5G
3494,Xiaomi,Model_3494,Smartphone,4G
3495,OnePlus,Model_3495,Smartphone,4G
3496,Apple,Model_3496,Smartphone,4G
3497,Samsung,Model_3497,Smartphone,5G
3498,Samsung,Model_3498,Smartphone,4G
3499,Samsung,Model_3499,Smartphone,5G
3500,OnePlus,Model_3500,Smartphone,4G
3501,Apple,Model_3501,Smartphone,4G
3502,Apple,Model_3502,Smartphone,5G
3503,Xiaomi,Model_3503,Smartphone,5G
3504,Apple,Model_3504,Smartphone,5G
3505,Samsung,Model_3505,Smartphone,4G
3506,Samsung,Model_3506,Smartphone,4G
3507,Apple,Model_3507,Smartphone,5G
3508,Apple,Model_3508,Smartphone,5G
3509,Xiaomi,Model_3509,Smartphone,5G
3510,Apple,Model_3510,Smartphone,4G
3511,OnePlus,Model_3511,Smartphone,5G
3512,Apple,Model_3512,Smartphone,5G
3513,OnePlus,Model_3513,Smartphone,4G
3514,Samsung,Model_3514,Smartphone,4G
3515,Apple,Model_3515,Smartphone,5G
3516,Xiaomi,Model_3516,Smartphone,4G
3517,Apple,Model_3517,Smartphone,4G
3518,Apple,Model_3518,Smartphone,5G
3519,Apple,Model_3519,Smartphone,5G
3520,Samsung,Model_3520,Smartphone,4G
3521,Xiaomi,Model_3521,Smartphone,4G
3522,Xiaomi,Model_3522,Smartphone,4G
3523,Samsung,Model_3523,Smartphone,4G
3524,Samsung,Model_3524,Smartphone,4G
3525,Samsung,Model_3525,Smartphone,5G
3526,OnePlus,Model_3526,Smartphone,5G
3527,OnePlus,Model_3527,Smartphone,5G
3528,Apple,Model_3528,Smartphone,4G
3529,Xiaomi,Model_3529,Smartphone,4G
3530,Apple,Model_3530,Smartphone,4G
3531,Xiaomi,Model_3531,Smartphone,5G
3532,Samsung,Model_3532,Smartphone,4G
3533,Xiaomi,Model_3533,Smartphone,5G
3534,OnePlus,Model_3534,Smartphone,5G
3535,Apple,Model_3535,Smartphone,5G
3536,Apple,Model_3536,Smartphone,4G
3537,Samsung,Model_3537,Smartphone,4G
3538,OnePlus,Model_3538,Smartphone,4G
3539,OnePlus,Model_3539,Smartphone,4G
3540,OnePlus,Model_3540,Smartphone,5G
3541,Xiaomi,Model_3541,Smartphone,4G
3542,OnePlus,Model_3542,Smartphone,5G
3543,Xiaomi,Model_3543,Smartphone,5G
3544,OnePlus,Model_3544,Smartphone,5G
3545,Samsung,Model_3545,Smartphone,4G
3546,Xiaomi,Model_3546,Smartphone,4G
3547,Apple,Model_3547,Smartphone,5G
3548,OnePlus,Model_3548,Smartphone,4G
3549,Xiaomi,Model_3549,Smartphone,4G
3550,Apple,Model_3550,Smartphone,4G
3551,Apple,Model_3551,Smartphone,4G
3552,Xiaomi,Model_3552,Smartphone,4G
3553,Samsung,Model_3553,Smartphone,4G
3554,Apple,Model_3554,Smartphone,4G
3555,Samsung,Model_3555,Smartphone,4G
3556,Xiaomi,Model_3556,Smartphone,5G
3557,Xiaomi,Model_3557,Smartphone,5G
3558,Apple,Model_3558,Smartphone,4G
3559,OnePlus,Model_3559,Smartphone,5G
3560,Xiaomi,Model_3560,Smartphone,5G
3561,Samsung,Model_3561,Smartphone,4G
3562,Apple,Model_3562,Smartphone,5G
3563,Samsung,Model_3563,Smartphone,4G
3564,Xiaomi,Model_3564,Smartphone,5G
3565,OnePlus,Model_3565,Smartphone,4G
3566,Apple,Model_3566,Smartphone,5G
3567,Samsung,Model_3567,Smartphone,4G
3568,Samsung,Model_3568,Smartphone,4G
3569,Xiaomi,Model_3569,Smartphone,4G
3570,Samsung,Model_3570,Smartphone,5G
3571,Apple,Model_3571,Smartphone,4G
3572,Xiaomi,Model_3572,Smartphone,4G
3573,Apple,Model_3573,Smartphone,4G
3574,Xiaomi,Model_3574,Smartphone,4G
3575,Xiaomi,Model_3575,Smartphone,4G
3576,OnePlus,Model_3576,Smartphone,5G
3577,Apple,Model_3577,Smartphone,5G
3578,OnePlus,Model_3578,Smartphone,4G
3579,Xiaomi,Model_3579,Smartphone,5G
3580,Xiaomi,Model_3580,Smartphone,4G
3581,Xiaomi,Model_3581,Smartphone,5G
3582,Apple,Model_3582,Smartphone,5G
3583,OnePlus,Model_3583,Smartphone,4G
3584,OnePlus,Model_3584,Smartphone,4G
3585,Xiaomi,Model_3585,Smartphone,4G
3586,Apple,Model_3586,Smartphone,5G
3587,OnePlus,Model_3587,Smartphone,5G
3588,Samsung,Model_3588,Smartphone,5G
3589,Samsung,Model_3589,Smartphone,4G
3590,Xiaomi,Model_3590,Smartphone,4G
3591,Samsung,Model_3591,Smartphone,5G
3592,OnePlus,Model_3592,Smartphone,4G
3593,Xiaomi,Model_3593,Smartphone,5G
3594,Xiaomi,Model_3594,Smartphone,5G
3595,Samsung,Model_3595,Smartphone,4G
3596,OnePlus,Model_3596,Smartphone,5G
3597,Apple,Model_3597,Smartphone,5G
3598,Samsung,Model_3598,Smartphone,4G
3599,OnePlus,Model_3599,Smartphone,5G
3600,Apple,Model_3600,Smartphone,4G
3601,Samsung,Model_3601,Smartphone,5G
3602,Xiaomi,Model_3602,Smartphone,5G
3603,OnePlus,Model_3603,Smartphone,5G
3604,Apple,Model_3604,Smartphone,4G
3605,Samsung,Model_3605,Smartphone,4G
3606,Xiaomi,Model_3606,Smartphone,4G
3607,Apple,Model_3607,Smartphone,4G
3608,Apple,Model_3608,Smartphone,4G
3609,OnePlus,Model_3609,Smartphone,4G
3610,Samsung,Model_3610,Smartphone,4G
3611,OnePlus,Model_3611,Smartphone,4G
3612,Samsung,Model_3612,Smartphone,5G
3613,Xiaomi,Model_3613,Smartphone,5G
3614,OnePlus,Model_3614,Smartphone,5G
3615,Xiaomi,Model_3615,Smartphone,4G
3616,Apple,Model_3616,Smartphone,4G
3617,Samsung,Model_3617,Smartphone,5G
3618,Apple,Model_3618,Smartphone,5G
3619,Samsung,Model_3619,Smartphone,5G
3620,Samsung,Model_3620,Smartphone,5G
3621,Samsung,Model_3621,Smartphone,4G
3622,Samsung,Model_3622,Smartphone,5G
3623,Xiaomi,Model_3623,Smartphone,5G
3624,Samsung,Model_3624,Smartphone,4G
3625,OnePlus,Model_3625,Smartphone,5G
3626,Apple,Model_3626,Smartphone,5G
3627,Samsung,Model_3627,Smartphone,5G
3628,OnePlus,Model_3628,Smartphone,5G
3629,Samsung,Model_3629,Smartphone,5G
3630,Xiaomi,Model_3630,Smartphone,4G
3631,Apple,Model_3631,Smartphone,5G
3632,OnePlus,Model_3632,Smartphone,4G
3633,Samsung,Model_3633,Smartphone,5G
3634,OnePlus,Model_3634,Smartphone,4G
3635,OnePlus,Model_3635,Smartphone,4G
3636,OnePlus,Model_3636,Smartphone,4G
3637,OnePlus,Model_3637,Smartphone,4G
3638,OnePlus,Model_3638,Smartphone,4G
3639,OnePlus,Model_3639,Smartphone,5G
3640,Samsung,Model_3640,Smartphone,5G
3641,OnePlus,Model_3641,Smartphone,4G
3642,Samsung,Model_3642,Smartphone,5G
3643,OnePlus,Model_3643,Smartphone,4G
3644,Xiaomi,Model_3644,Smartphone,5G
3645,Apple,Model_3645,Smartphone,4G
3646,Apple,Model_3646,Smartphone,4G
3647,OnePlus,Model_3647,Smartphone,4G
3648,Xiaomi,Model_3648,Smartphone,5G
3649,Apple,Model_3649,Smartphone,4G
3650,Apple,Model_3650,Smartphone,5G
3651,Samsung,Model_3651,Smartphone,4G
3652,Apple,Model_3652,Smartphone,5G
3653,Xiaomi,Model_3653,Smartphone,5G
3654,Samsung,Model_3654,Smartphone,4G
3655,OnePlus,Model_3655,Smartphone,4G
3656,Xiaomi,Model_3656,Smartphone,5G
3657,OnePlus,Model_3657,Smartphone,4G
3658,Apple,Model_3658,Smartphone,5G
3659,OnePlus,Model_3659,Smartphone,5G
3660,Xiaomi,Model_3660,Smartphone,5G
3661,Apple,Model_3661,Smartphone,5G
3662,Xiaomi,Model_3662,Smartphone,5G
3663,Samsung,Model_3663,Smartphone,5G
3664,Apple,Model_3664,Smartphone,5G
3665,Samsung,Model_3665,Smartphone,4G
3666,OnePlus,Model_3666,Smartphone,5G
3667,Xiaomi,Model_3667,Smartphone,4G
3668,Samsung,Model_3668,Smartphone,4G
3669,Apple,Model_3669,Smartphone,4G
3670,Apple,Model_3670,Smartphone,4G
3671,Samsung,Model_3671,Smartphone,5G
3672,Apple,Model_3672,Smartphone,4G
3673,Samsung,Model_3673,Smartphone,5G
3674,OnePlus,Model_3674,Smartphone,4G
3675,Xiaomi,Model_3675,Smartphone,5G
3676,Apple,Model_3676,Smartphone,5G
3677,OnePlus,Model_3677,Smartphone,5G
3678,OnePlus,Model_3678,Smartphone,4G
3679,OnePlus,Model_3679,Smartphone,4G
3680,Apple,Model_3680,Smartphone,4G
3681,Xiaomi,Model_3681,Smartphone,5G
3682,Xiaomi,Model_3682,Smartphone,4G
3683,Apple,Model_3683,Smartphone,5G
3684,Samsung,Model_3684,Smartphone,5G
3685,Apple,Model_3685,Smartphone,4G
3686,Apple,Model_3686,Smartphone,5G
3687,Apple,Model_3687,Smartphone,4G
3688,OnePlus,Model_3688,Smartphone,4G
3689,Xiaomi,Model_3689,Smartphone,5G
3690,Apple,Model_3690,Smartphone,4G
3691,OnePlus,Model_3691,Smartphone,5G
3692,Xiaomi,Model_3692,Smartphone,4G
3693,Samsung,Model_3693,Smartphone,5G
3694,Apple,Model_3694,Smartphone,5G
3695,Xiaomi,Model_3695,Smartphone,4G
3696,Samsung,Model_3696,Smartphone,4G
3697,Samsung,Model_3697,Smartphone,5G
3698,Apple,Model_3698,Smartphone,4G
3699,Apple,Model_3699,Smartphone,4G
3700,Apple,Model_3700,Smartphone,5G
3701,Xiaomi,Model_3701,Smartphone,4G
3702,Apple,Model_3702,Smartphone,4G
3703,Xiaomi,Model_3703,Smartphone,4G
3704,Xiaomi,Model_3704,Smartphone,5G
3705,OnePlus,Model_3705,Smartphone,4G
3706,Xiaomi,Model_3706,Smartphone,5G
3707,Apple,Model_3707,Smartphone,4G
3708,Samsung,Model_3708,Smartphone,5G
3709,Samsung,Model_3709,Smartphone,4G
3710,Xiaomi,Model_3710,Smartphone,5G
3711,OnePlus,Model_3711,Smartphone,4G
3712,Xiaomi,Model_3712,Smartphone,4G
3713,Xiaomi,Model_3713,Smartphone,4G
3714,Xiaomi,Model_3714,Smartphone,5G
3715,Samsung,Model_3715,Smartphone,5G
3716,Apple,Model_3716,Smartphone,4G
3717,OnePlus,Model_3717,Smartphone,4G
3718,Xiaomi,Model_3718,Smartphone,5G
3719,Apple,Model_3719,Smartphone,5G
3720,OnePlus,Model_3720,Smartphone,4G
3721,Samsung,Model_3721,Smartphone,4G
