subscription_id,customer_id,offer_id,revenue
133158,47174,5,314.08
133159,24093,3,313.76
133160,28094,4,31.86
133161,22358,3,479.9
133162,31811,1,234.2
133163,15141,5,405.29
133164,7910,3,106.47
133165,14106,3,371.65
133166,4584,5,373.65
133167,38353,2,326.55
133168,20952,4,318.0
133169,36823,5,203.4
133170,24254,3,73.89
133171,751,4,141.31
133172,46881,4,74.42
133173,28952,2,42.49
133174,48445,1,381.28
133175,23377,4,275.64
133176,3252,3,185.73
133177,26026,1,147.88
133178,36545,2,396.18
133179,40183,2,375.2
133180,19042,1,13.4
133181,20099,3,224.9
133182,8134,5,460.42
133183,43051,3,465.96
133184,21712,1,256.83
133185,8053,4,254.72
133186,31647,3,72.1
133187,41868,5,348.44
133188,37367,1,123.69
133189,32151,3,423.69
133190,14249,3,193.83
133191,31395,4,357.11
133192,17963,5,21.22
133193,22349,2,85.39
133194,6673,3,182.73
133195,41820,1,131.25
133196,9416,4,111.38
133197,19008,5,334.25
133198,36315,4,133.02
133199,44125,2,103.96
133200,31724,2,298.37
133201,16632,1,202.12
133202,12515,2,92.96
133203,42204,1,290.26
133204,45003,3,245.08
133205,42958,3,424.9
133206,11838,1,423.19
133207,26097,2,42.49
133208,47057,1,316.67
133209,41235,1,453.24
133210,12728,5,475.37
133211,44792,1,299.43
133212,27096,2,294.75
133213,8012,2,169.5
133214,39229,5,486.83
133215,14298,1,185.24
133216,24662,5,357.87
133217,43551,2,188.78
133218,18201,4,488.54
133219,22406,2,115.7
133220,31477,3,92.67
133221,1645,3,245.12
133222,6575,2,18.83
133223,46317,1,320.26
133224,19652,1,18.03
133225,28306,5,290.55
133226,35155,2,157.73
133227,27370,2,402.39
133228,40934,1,375.71
133229,44298,2,157.89
133230,30568,3,193.41
133231,37337,4,314.87
133232,22314,4,196.95
133233,14559,3,72.75
133234,44487,2,484.15
133235,42429,3,256.37
133236,1234,1,286.98
133237,10205,1,398.02
133238,6139,4,96.24
133239,3956,5,191.11
133240,37810,1,405.5
133241,17119,3,40.43
133242,28792,5,348.59
133243,38915,1,402.85
133244,45184,1,273.41
133245,35075,1,219.82
133246,1855,4,308.29
133247,1359,2,468.04
133248,9912,2,26.75
133249,39881,1,327.47
133250,15721,5,19.84
133251,2171,1,226.11
133252,4991,2,403.71
133253,16066,4,497.46
133254,40710,3,431.97
133255,42795,2,92.43
133256,10697,1,356.19
133257,48974,4,290.51
133258,1036,4,241.15
133259,48962,1,439.6
133260,46849,4,199.08
133261,3799,3,50.31
133262,8480,5,11.09
133263,47070,2,58.2
133264,32603,1,187.53
133265,31577,1,292.3
133266,16018,3,348.79
133267,22825,1,186.13
133268,44188,5,438.96
133269,37391,2,246.01
133270,22283,4,279.37
133271,4756,1,10.48
133272,47431,4,165.46
133273,43150,4,356.8
133274,3291,3,329.98
133275,40353,1,451.08
133276,25457,3,189.26
133277,22733,5,341.22
133278,257,1,252.54
133279,2908,3,14.95
133280,26998,1,248.29
133281,29780,2,238.43
133282,25926,2,210.55
133283,36333,2,405.95
133284,43205,3,229.81
133285,6375,1,82.01
133286,3895,1,118.54
133287,34603,1,367.24
133288,9832,5,338.04
133289,47168,4,193.44
133290,42314,3,266.4
133291,34439,5,285.63
133292,12463,3,92.48
133293,31814,1,478.78
133294,46623,1,359.61
133295,33246,3,123.62
133296,22440,1,215.77
133297,39543,3,230.52
133298,13568,4,496.84
133299,47879,2,80.77
133300,5088,1,481.56
133301,23831,2,422.23
133302,1140,2,458.53
133303,21704,5,11.4
133304,49894,2,456.19
133305,3301,1,295.96
133306,46498,2,380.49
133307,48249,1,455.76
133308,16312,5,324.46
133309,9691,1,362.55
133310,35516,4,390.71
133311,10248,3,452.82
133312,17374,3,458.54
133313,24432,4,487.81
133314,25300,2,192.68
133315,6473,4,222.42
133316,30285,4,222.76
133317,39390,5,40.63
133318,2724,3,407.07
133319,20429,2,27.43
133320,5971,2,498.76
133321,23068,1,196.01
133322,40629,4,295.47
133323,49556,3,266.16
133324,17554,2,259.61
133325,29292,4,29.28
133326,39790,3,12.77
133327,47564,5,488.33
133328,14146,3,229.19
133329,4027,5,211.07
133330,23758,3,340.94
133331,41661,3,92.08
133332,10655,5,58.47
133333,41882,5,452.61
133334,13305,1,137.8
133335,33698,4,58.49
133336,23237,5,418.6
133337,6094,2,64.03
133338,49184,4,159.47
133339,19699,1,113.57
133340,21896,4,129.84
133341,221,2,39.32
133342,28440,2,467.68
133343,32782,2,81.79
133344,9103,5,114.36
133345,10424,2,186.89
133346,36474,3,122.81
133347,41784,5,364.37
133348,9658,2,458.47
133349,11184,1,165.16
133350,39163,3,491.06
133351,913,5,432.91
133352,18595,4,143.02
133353,23616,1,357.07
133354,4896,5,333.41
133355,10144,4,50.02
133356,5035,4,26.29
133357,1468,4,130.67
133358,968,2,401.09
133359,15823,2,155.81
133360,16181,3,15.38
133361,23969,1,173.84
133362,15293,1,90.73
133363,25571,1,341.82
133364,21060,3,389.74
133365,4203,4,400.05
133366,39990,5,236.74
133367,5199,3,418.51
133368,3344,5,330.8
133369,39430,3,384.82
133370,17969,5,374.2
133371,14355,1,267.93
133372,46862,1,258.4
133373,22940,1,61.9
133374,7316,4,21.78
133375,33885,1,156.5
133376,19947,2,93.34
133377,36396,1,272.41
133378,2698,5,400.44
133379,2262,2,22.33
133380,43461,2,428.49
133381,10103,5,159.85
133382,12983,5,33.48
133383,12285,2,148.91
133384,34701,5,70.69
133385,33433,5,441.92
133386,24117,4,51.43
133387,44812,5,47.87
133388,4810,1,117.52
133389,8827,1,186.83
133390,20518,1,267.96
133391,8243,4,203.49
133392,3755,1,229.02
133393,39776,2,249.67
133394,27050,3,206.85
133395,20456,2,70.52
133396,34584,2,382.53
133397,11167,5,263.49
133398,27710,1,152.71
133399,10832,5,167.45
133400,3136,5,441.34
133401,14945,4,94.45
133402,24334,4,236.9
133403,16999,3,296.45
133404,33769,2,271.52
133405,42679,3,494.57
133406,33047,3,492.77
133407,30397,1,107.59
133408,32434,5,262.18
133409,2448,4,456.26
133410,8544,2,435.12
133411,48933,3,493.96
133412,45745,1,340.61
133413,39350,2,438.97
133414,719,3,496.96
133415,48168,4,207.29
133416,12375,2,350.99
133417,19147,1,445.86
133418,19125,5,324.49
133419,7624,2,427.49
133420,15503,2,347.91
133421,18892,5,169.88
133422,4639,4,93.73
133423,45464,4,232.69
133424,44848,1,435.54
133425,46574,5,27.75
133426,39116,2,380.11
133427,44130,5,196.74
133428,43057,2,10.38
133429,43102,1,266.08
133430,35493,3,466.75
133431,27056,1,67.48
133432,15353,2,140.12
133433,7123,5,97.91
133434,219,2,165.1
133435,42731,3,135.22
133436,23860,3,348.5
133437,5558,3,492.85
133438,3867,3,24.75
133439,21768,2,355.43
133440,21290,4,312.42
133441,5798,4,259.84
133442,45865,3,78.16
133443,48705,4,139.16
133444,20833,1,344.99
133445,36529,5,421.41
133446,12112,1,435.72
133447,16278,5,477.3
133448,41020,4,251.4
133449,23346,4,51.14
133450,42024,4,380.45
133451,1540,3,119.58
133452,16045,3,103.78
133453,39705,2,292.78
133454,10840,2,177.92
133455,38477,5,293.88
133456,40240,3,287.81
133457,6519,4,116.66
133458,45745,3,412.0
133459,49305,3,60.05
133460,26189,1,461.07
133461,41767,1,415.11
133462,15715,1,390.2
133463,22365,4,422.14
133464,37724,1,379.12
133465,45209,5,465.59
133466,1646,1,117.67
133467,308,3,315.54
133468,17151,4,149.78
133469,7620,5,54.55
133470,31827,1,201.66
133471,49177,4,221.49
133472,32676,4,325.52
133473,24196,4,270.43
133474,26626,3,342.3
133475,43955,4,489.93
133476,16783,4,293.93
133477,23296,3,318.18
133478,30303,3,265.36
133479,11508,1,408.37
133480,20654,3,78.57
133481,48631,1,420.87
133482,37786,3,220.72
133483,11167,1,423.79
133484,30917,3,304.68
133485,31367,4,158.72
133486,15623,3,342.7
133487,11942,5,151.92
133488,21633,4,60.3
133489,47292,3,278.33
133490,12070,5,441.08
133491,12537,4,212.2
133492,49039,2,99.21
133493,24414,1,315.57
133494,27896,4,160.58
133495,40412,3,204.12
133496,29570,4,136.07
133497,34826,3,494.52
133498,28646,1,203.89
133499,12407,3,238.85
133500,26713,4,430.89
133501,32747,5,60.13
133502,862,5,401.29
133503,45903,4,283.01
133504,41593,5,303.55
133505,10856,3,307.93
133506,21167,2,310.12
133507,1734,5,24.45
133508,49497,4,292.86
133509,46081,5,121.32
133510,20751,1,318.8
133511,20208,4,25.35
133512,26453,2,333.29
133513,44663,4,331.44
133514,49976,3,221.6
133515,19809,4,364.11
133516,41852,1,16.38
133517,42207,3,473.65
133518,5049,3,25.2
133519,26501,3,98.02
133520,17016,3,201.98
133521,46021,1,445.87
133522,48770,4,423.02
133523,17982,1,258.85
133524,23988,2,382.02
133525,36805,5,138.13
133526,19572,5,330.15
133527,9543,4,438.15
133528,36158,4,39.52
133529,25418,1,109.94
133530,34592,3,83.23
133531,40423,3,68.44
133532,30863,1,108.42
133533,34281,5,401.53
133534,13895,2,440.95
133535,24462,1,451.94
133536,49727,4,59.25
133537,3077,3,58.9
133538,44360,3,479.29
133539,22903,2,438.56
133540,13805,5,220.95
133541,36579,1,341.89
133542,6893,2,480.38
133543,21345,3,446.4
133544,41238,2,187.01
133545,39786,5,174.57
133546,12812,1,122.56
133547,25654,5,394.52
133548,41071,1,174.74
133549,11847,5,274.96
133550,19355,1,492.57
133551,43986,3,163.0
133552,6140,4,497.2
133553,32351,5,104.36
133554,42841,1,340.25
133555,39737,3,146.79
133556,22999,5,368.95
133557,28660,1,323.53
133558,17874,1,161.03
133559,33666,1,104.46
133560,12454,2,377.64
133561,20169,4,400.76
133562,30985,2,179.01
133563,17743,5,70.84
133564,2220,5,453.14
133565,45928,5,99.92
133566,41729,3,21.28
133567,35704,1,327.8
133568,43384,2,126.77
133569,28524,5,318.16
133570,13788,4,439.89
133571,27331,3,471.38
133572,26852,3,387.64
133573,46267,2,310.81
133574,4827,4,199.48
133575,25972,1,161.93
133576,13586,5,252.77
133577,5692,5,331.38
133578,15636,1,165.32
133579,12831,3,420.48
133580,8896,3,154.12
133581,45803,3,493.23
133582,3262,5,323.84
133583,14504,3,345.26
133584,37751,5,375.6
133585,39763,4,290.75
133586,49265,3,476.36
133587,26160,1,71.09
133588,316,5,166.74
133589,38382,1,437.93
133590,46779,1,232.0
133591,14223,5,49.93
133592,34439,5,16.41
133593,38726,4,429.66
133594,19889,2,154.58
133595,19562,1,494.71
133596,40394,1,478.02
133597,37902,1,473.54
133598,9769,2,323.86
133599,1681,5,436.29
133600,35390,4,69.65
133601,40558,3,181.34
133602,9291,3,255.54
133603,29583,2,85.75
133604,28832,1,36.44
133605,32127,3,483.91
133606,46199,5,61.68
133607,11089,4,95.69
133608,16650,4,258.38
133609,12083,4,416.33
133610,42267,2,417.21
133611,47671,4,375.51
133612,46712,3,426.46
133613,7770,4,304.55
133614,44519,4,115.26
133615,42952,3,222.49
133616,36924,3,428.62
133617,15322,3,45.72
133618,38087,3,165.75
133619,32167,4,282.81
133620,27217,4,337.07
133621,29207,4,35.6
133622,44463,2,259.59
133623,13562,2,334.93
133624,8117,5,388.39
133625,13065,5,253.72
133626,40595,2,384.73
133627,17825,4,435.23
133628,35965,1,400.99
133629,37597,2,281.18
133630,16842,2,141.45
133631,37777,2,320.62
133632,7505,3,445.75
133633,11582,2,469.52
133634,10983,4,440.0
133635,16367,5,21.18
133636,9045,3,190.47
133637,47400,5,392.04
133638,47119,3,105.62
133639,47425,3,211.23
133640,22810,2,354.75
133641,45669,3,257.17
133642,21045,4,251.23
133643,26556,5,357.48
133644,19539,3,30.56
133645,32517,4,57.64
133646,29206,2,362.14
133647,11802,1,309.04
133648,16735,5,195.1
133649,45845,2,100.13
133650,16492,4,264.72
133651,45979,2,360.23
133652,16897,4,172.43
133653,2321,4,47.01
133654,45272,1,310.78
133655,8247,5,477.96
133656,852,4,459.34
133657,18030,4,313.42
133658,19681,4,347.2
133659,35353,2,342.22
133660,31963,4,336.41
133661,34170,5,401.39
133662,39528,4,474.81
133663,42772,2,329.58
133664,26071,4,177.07
133665,44863,1,489.91
133666,25643,4,277.59
133667,39259,4,435.33
133668,21592,4,20.92
133669,16671,3,25.45
133670,6176,1,121.48
133671,31765,5,450.43
133672,491,2,400.15
133673,14786,1,303.61
133674,22091,3,184.6
133675,13522,5,313.79
133676,31007,4,286.78
133677,17767,2,367.99
133678,16875,2,58.35
133679,15400,3,187.71
133680,33992,1,375.87
133681,20626,4,215.88
133682,8777,3,240.1
133683,17979,2,281.9
133684,7272,5,100.29
133685,19157,4,123.38
133686,34446,5,428.73
133687,9291,3,375.73
133688,23633,5,319.19
133689,26195,3,227.86
133690,9152,2,372.58
133691,36295,5,246.96
133692,47502,2,56.32
133693,30054,1,156.73
133694,25143,3,171.35
133695,10436,2,60.6
133696,27648,1,95.44
133697,6223,5,52.53
133698,13164,2,52.36
133699,41107,1,467.21
133700,8523,2,73.88
133701,6186,2,180.27
133702,34409,3,482.85
133703,41765,2,216.36
133704,13450,5,154.0
133705,28218,1,212.68
133706,43243,1,346.8
133707,28381,5,316.01
133708,44237,1,347.97
133709,21608,3,180.0
133710,15013,4,406.6
133711,9747,2,367.81
133712,10096,2,270.63
133713,46520,5,321.71
133714,43320,2,415.22
133715,7847,1,105.71
133716,15912,1,206.69
133717,6254,4,124.11
133718,2396,4,372.42
133719,19302,4,61.14
133720,7284,1,237.41
133721,49983,2,50.82
133722,12508,3,75.03
133723,7671,3,331.51
133724,30440,1,208.03
133725,6234,2,183.24
133726,40633,2,95.25
133727,47951,4,418.22
133728,24298,3,360.06
133729,8656,2,297.01
133730,2528,5,341.95
133731,45980,1,141.04
133732,45275,3,460.03
133733,26335,3,485.19
133734,38732,3,25.97
133735,31465,5,315.15
133736,19248,1,343.05
133737,48945,1,271.48
133738,23612,1,431.62
133739,27677,2,136.11
133740,46597,5,307.39
133741,64,1,179.03
133742,44634,5,413.79
133743,27924,1,128.23
133744,35571,2,22.71
133745,8496,4,491.25
133746,31797,3,338.73
133747,42565,3,392.34
133748,23465,3,343.47
133749,7213,3,436.81
133750,46932,3,460.9
133751,29897,2,282.87
133752,33518,5,384.04
133753,22512,3,190.15
133754,37502,4,299.53
133755,6728,2,266.9
133756,49052,4,371.72
133757,31591,5,425.58
133758,45902,4,356.49
133759,27715,3,455.18
133760,16708,4,127.72
133761,7813,5,163.78
133762,25454,4,80.16
133763,10094,4,390.38
133764,28149,5,80.69
133765,14483,3,105.39
133766,35394,2,231.17
133767,4904,3,111.0
133768,38926,1,79.38
133769,31519,3,249.35
133770,34950,3,229.49
133771,5070,3,226.05
133772,40692,1,137.22
133773,42063,3,363.65
133774,11741,4,419.04
133775,40493,3,297.11
133776,48715,1,162.28
133777,10382,1,108.48
133778,6528,4,230.41
133779,17992,5,464.38
133780,9639,1,330.96
133781,34329,3,426.93
133782,13258,5,326.83
133783,16282,4,320.22
133784,7390,1,58.69
133785,16367,4,429.33
133786,27609,3,76.89
133787,5232,1,133.28
133788,43990,2,211.18
133789,9057,1,132.88
133790,32380,4,291.46
133791,23721,4,138.91
133792,42554,4,195.83
133793,4031,5,128.35
133794,29898,2,317.85
133795,29907,3,47.12
133796,5383,2,17.48
133797,5325,5,243.35
133798,5126,2,268.65
133799,26404,2,97.92
133800,25467,1,59.03
133801,15770,1,295.3
133802,28217,1,461.58
133803,16970,5,285.14
133804,35037,1,152.52
133805,36529,4,179.88
133806,12204,5,41.07
133807,21868,5,395.01
133808,36382,2,113.1
133809,19247,5,20.21
133810,23713,1,326.21
133811,11991,5,12.13
133812,18536,4,285.64
133813,49281,3,327.28
133814,12782,3,195.01
133815,20561,5,268.71
133816,42481,1,191.63
133817,5815,2,200.29
133818,16086,2,178.08
133819,43073,3,330.1
133820,45972,4,298.63
133821,13984,3,400.15
133822,46539,1,150.07
133823,23737,2,181.71
133824,744,4,299.07
133825,16698,1,478.85
133826,17669,3,137.51
133827,11029,1,334.11
133828,37208,4,263.74
133829,38871,4,77.42
133830,18185,1,183.51
133831,24950,4,224.23
133832,23632,1,45.88
133833,10167,3,54.71
133834,38913,3,144.61
133835,5541,3,281.09
133836,49830,1,376.16
133837,29021,5,264.3
133838,25981,5,340.02
133839,48732,4,389.15
133840,42349,4,416.12
133841,24970,2,389.1
133842,23095,2,86.71
133843,32801,2,249.86
133844,5274,5,232.96
133845,2473,5,262.94
133846,24978,4,359.35
133847,10307,2,71.37
133848,7464,2,440.07
133849,34966,1,85.48
133850,7483,4,389.47
133851,47690,4,497.63
133852,40570,1,178.82
133853,17374,4,77.31
133854,19523,5,414.43
133855,27715,1,420.91
133856,37008,5,413.44
133857,37616,2,204.94
133858,20245,1,449.95
133859,24584,1,288.82
133860,14801,1,21.43
133861,4807,2,159.95
133862,44540,3,61.93
133863,2965,5,250.45
133864,46025,4,266.07
133865,37676,4,499.58
133866,27003,5,362.36
133867,8147,3,30.74
133868,21877,2,206.25
133869,17770,3,288.62
133870,46183,3,52.3
133871,26467,3,227.34
133872,26245,5,317.84
133873,22629,5,237.89
133874,7074,1,439.35
133875,44249,1,31.07
133876,9025,1,65.98
133877,34960,4,204.37
133878,37980,5,47.92
133879,42874,5,241.31
133880,33460,3,68.8
133881,9006,4,231.1
133882,28988,1,370.88
133883,44541,1,90.57
133884,8342,5,72.57
133885,47567,2,178.18
133886,11308,4,284.41
133887,45369,1,61.79
133888,2291,2,14.29
133889,45456,2,180.14
133890,29036,3,436.46
133891,46141,3,214.11
133892,18013,3,387.81
133893,49517,2,423.15
133894,35961,2,48.86
133895,3169,1,204.74
133896,28860,2,446.74
133897,40317,1,264.64
133898,44040,3,243.82
133899,21839,5,195.11
133900,9124,1,206.7
133901,8858,2,471.49
133902,34638,4,254.01
133903,35631,1,82.52
133904,16159,1,186.07
133905,21544,1,408.72
133906,23663,1,40.68
133907,37869,2,252.79
133908,32171,2,334.58
133909,47564,2,316.14
133910,27572,3,191.06
133911,22896,5,127.92
133912,38617,3,144.29
133913,10281,4,157.37
133914,11891,5,181.37
133915,29400,2,26.3
133916,34605,5,476.17
133917,10980,5,475.3
133918,32343,3,328.28
133919,41925,1,48.58
133920,30300,2,18.65
133921,34507,3,210.34
133922,762,1,361.06
133923,31185,4,312.23
133924,5023,1,422.15
133925,34694,4,493.66
133926,30139,2,376.28
133927,18401,4,129.7
133928,7061,4,377.68
133929,41503,4,154.37
133930,46412,1,281.99
133931,12168,4,188.25
133932,43050,4,88.33
133933,5763,3,160.67
133934,28618,1,199.09
133935,16661,2,314.34
133936,47606,3,159.07
133937,40194,4,444.0
133938,10745,3,64.06
133939,18622,1,214.11
133940,1987,4,225.99
133941,37215,5,123.71
133942,9833,2,98.18
133943,47961,4,47.51
133944,43034,1,207.77
133945,7603,2,341.29
133946,40477,2,237.96
133947,18479,2,233.11
133948,18413,3,485.62
133949,1901,2,50.19
133950,35986,4,142.5
133951,35850,3,187.56
133952,45033,2,343.1
133953,9587,3,187.82
133954,25925,5,376.38
133955,49453,2,441.2
133956,26757,1,465.75
133957,5506,2,296.38
133958,7815,5,446.61
133959,22932,5,100.98
133960,21162,1,479.78
133961,11272,2,394.76
133962,32307,2,361.17
133963,9619,5,62.17
133964,46385,4,284.27
133965,34038,4,336.59
133966,30688,2,111.54
133967,26749,4,181.63
133968,3067,4,244.29
133969,1398,4,42.78
133970,6717,5,402.21
133971,26366,3,144.12
133972,47022,1,44.88
133973,4152,1,474.8
133974,10941,5,378.9
133975,47125,4,54.67
133976,32066,4,29.37
133977,35115,2,396.96
133978,48960,1,371.2
133979,46838,4,379.92
133980,28537,2,196.84
133981,37836,2,269.19
133982,498,5,333.89
133983,2601,1,36.89
133984,21195,1,300.95
133985,2414,4,346.65
133986,48648,3,417.77
133987,44335,1,364.98
133988,36106,5,163.18
133989,14166,1,48.15
133990,21936,2,332.5
133991,41194,1,310.11
133992,31314,5,232.4
133993,18798,1,200.85
133994,34200,3,28.71
133995,29290,3,241.06
133996,14807,2,476.14
133997,11261,2,437.31
133998,3704,4,401.41
133999,5189,3,184.41
134000,40575,1,193.38
134001,15847,1,252.99
134002,31545,3,241.61
134003,7740,4,312.08
134004,6373,4,257.63
134005,30156,2,100.05
134006,17582,4,265.01
134007,38480,5,257.15
134008,39380,2,177.56
134009,508,3,50.71
134010,29509,5,356.23
134011,47765,4,343.25
134012,44018,3,149.98
134013,31648,2,270.3
134014,36718,5,478.9
134015,38616,5,98.13
134016,41335,5,113.63
134017,26419,3,191.79
134018,21641,5,251.36
134019,32442,5,408.3
134020,26067,4,215.69
134021,46538,5,43.61
134022,22866,1,137.36
134023,19625,5,137.11
134024,24276,4,131.37
134025,39592,2,304.84
134026,31358,1,425.98
134027,29861,1,52.48
134028,21908,4,377.83
134029,13004,4,233.03
134030,46034,2,216.76
134031,41219,1,158.22
134032,30532,3,103.3
134033,14872,1,129.89
134034,17291,3,163.49
134035,37769,1,60.38
134036,16088,5,161.27
134037,28977,1,428.24
134038,19808,5,221.03
134039,17997,3,163.44
134040,4110,4,297.85
134041,43825,2,394.7
134042,48338,3,287.74
134043,419,5,167.05
134044,18446,1,195.75
134045,25460,4,267.88
134046,23168,2,406.93
134047,6781,2,224.12
134048,20569,4,33.52
134049,29539,4,238.45
134050,36005,5,80.14
134051,21596,2,457.65
134052,29523,2,377.56
134053,13992,1,221.2
134054,42500,4,326.57
134055,32657,3,35.86
134056,26031,3,241.76
134057,35457,2,384.19
134058,46952,4,351.43
134059,18731,1,364.27
134060,44932,3,30.47
134061,11263,2,160.85
134062,25802,1,255.76
134063,16598,4,432.67
134064,30277,2,190.43
134065,42615,4,456.76
134066,19757,2,476.64
134067,1349,3,291.51
134068,8921,3,381.42
134069,26314,4,372.36
134070,12248,3,358.33
134071,18602,3,383.42
134072,17114,2,178.11
134073,33645,1,85.11
134074,43663,4,220.75
134075,46856,1,168.23
134076,32618,3,246.85
134077,27778,4,268.49
134078,12724,4,94.36
134079,42345,1,253.68
134080,32003,1,186.48
134081,7109,2,322.72
134082,42151,3,167.71
134083,39976,3,83.7
134084,31022,4,79.75
134085,10527,5,52.25
